System_time,game_time,current_score,mean_hr,current_hr,mean_scl,mean_scr,is_stressed,Event_type
13:15:06.341,N/A,N/A,N/A,60.952380952381,0.688277434623097,-0.001035787304045,N/A,BASELINE_DATA
13:15:07.403,N/A,N/A,N/A,67.4366767983789,0.689480650941373,-0.000420576504901,N/A,BASELINE_DATA
13:15:08.435,N/A,N/A,N/A,72.7171259155912,0.691004224118014,0.000620235875372,N/A,BASELINE_DATA
13:15:09.388,N/A,N/A,N/A,71.943793911007,0.692870672029304,0.002301642056281,N/A,BASELINE_DATA
13:15:10.310,N/A,N/A,N/A,70.8843537414966,0.695109797143346,0.002268740487625,N/A,BASELINE_DATA
13:15:11.263,N/A,N/A,N/A,64,0.697770762290157,0.000677435171467,N/A,BASELINE_DATA
13:15:12.106,N/A,N/A,N/A,64,0.700922277632791,-0.0018545074082,N/A,BASELINE_DATA
13:15:12.935,N/A,N/A,N/A,64,0.704638225283718,-0.004837989122252,N/A,BASELINE_DATA
13:15:13.747,N/A,N/A,N/A,89.4901960784314,0.708973681070135,-0.008220583282777,N/A,BASELINE_DATA
13:15:14.575,N/A,N/A,N/A,126.745098039216,0.713935874671374,-0.012124699196622,N/A,BASELINE_DATA
13:15:15.435,N/A,N/A,N/A,128,0.719451313383514,-0.01478130633604,N/A,BASELINE_DATA
13:15:16.263,N/A,N/A,N/A,128,0.725330048283155,-0.008057188731105,N/A,BASELINE_DATA
13:15:17.231,N/A,N/A,N/A,128,0.731253899888698,0.003949240424569,N/A,BASELINE_DATA
13:15:18.169,N/A,N/A,N/A,128,0.736834621535383,0.014484119019306,N/A,BASELINE_DATA
13:15:19.200,N/A,N/A,N/A,128,0.741720025080059,0.018152191986256,N/A,BASELINE_DATA
13:15:20.200,N/A,N/A,N/A,128,0.745687629694152,0.014966581761689,N/A,BASELINE_DATA
13:15:21.247,N/A,N/A,N/A,128,0.748680868810413,0.00969452875103,N/A,BASELINE_DATA
13:15:22.435,N/A,N/A,N/A,128,0.750785334911315,0.007094433748558,N/A,BASELINE_DATA
13:15:23.466,N/A,N/A,N/A,74.9473684210526,0.752185650970207,0.004144628815908,N/A,BASELINE_DATA
13:15:24.450,N/A,N/A,N/A,60.9210526315789,0.753134809472211,0.000664391321064,N/A,BASELINE_DATA
13:15:25.435,N/A,N/A,N/A,60,0.753925320622337,-0.001995890371809,N/A,BASELINE_DATA
13:15:26.497,N/A,N/A,N/A,60,0.75485754011986,-0.003030405305763,N/A,BASELINE_DATA
